Date/Time, Wind Speed
2-9-16 12:00 AM,7.2
2-9-16 12:00 AM,4
3-9-16 12:00 AM,5.8
3-9-16 12:00 AM,0.4
3-9-16 12:00 AM,6.7
3-9-16 12:00 AM,2.2
4-9-16 12:00 AM,0
4-9-16 12:00 AM,0
4-9-16 12:00 AM,0
4-9-16 12:00 AM,2.7
5-9-16 12:00 AM,2.2
5-9-16 12:00 AM,1.8
5-9-16 12:00 AM,4
5-9-16 12:00 AM,0
6-9-16 12:00 AM,0
6-9-16 12:00 AM,1.8
6-9-16 12:00 AM,5.8
6-9-16 12:00 AM,1.8
7-9-16 12:00 AM,0.4
7-9-16 12:00 AM,5.8
7-9-16 12:00 AM,2.7
8-9-16 12:00 AM,2.2
8-9-16 12:00 AM,0.9
8-9-16 12:00 AM,3.1
8-9-16 12:00 AM,2.7
9-9-16 12:00 AM,0
9-9-16 12:00 AM,0
9-9-16 12:00 AM,2.2
10-9-16 12:00 AM,2.7
10-9-16 12:00 AM,0.4
10-9-16 12:00 AM,5.4
10-9-16 12:00 AM,4.5
11-9-16 12:00 AM,0
11-9-16 12:00 AM,0.4
11-9-16 12:00 AM,4
11-9-16 12:00 AM,5.8
12-9-16 12:00 AM,1.3
12-9-16 12:00 AM,1.8
12-9-16 12:00 AM,5.8
12-9-16 12:00 AM,4
9-13-16 12:00 AM,2.2
9-13-16 12:00 AM,0.9
9-13-16 12:00 AM,4
9-13-16 12:00 AM,4.9
9-14-16 12:00 AM,0
9-14-16 12:00 AM,0
9-14-16 12:00 AM,1.8
9-15-16 12:00 AM,0
9-15-16 12:00 AM,0
9-15-16 12:00 AM,0
9-15-16 12:00 AM,0.4
9-16-16 12:00 AM,0.9
9-16-16 12:00 AM,0.9
9-16-16 12:00 AM,0
9-17-16 12:00 AM,0
9-17-16 12:00 AM,0
9-17-16 12:00 AM,4
9-17-16 12:00 AM,3.1
9-18-16 12:00 AM,3.6
9-18-16 12:00 AM,0.4
9-18-16 12:00 AM,5.4
9-18-16 12:00 AM,5.8
9-19-16 12:00 AM,4.5
9-19-16 12:00 AM,1.8
9-19-16 12:00 AM,2.7
9-19-16 12:00 AM,4.9
9-20-16 12:00 AM,4.5
9-20-16 12:00 AM,0
9-20-16 12:00 AM,6.3
9-20-16 12:00 AM,4.9
9-21-16 12:00 AM,0.4
9-21-16 12:00 AM,0
9-21-16 12:00 AM,0
9-22-16 12:00 AM,3.6
9-22-16 12:00 AM,0
9-22-16 12:00 AM,3.6
9-22-16 12:00 AM,1.3
9-23-16 12:00 AM,0
9-23-16 12:00 AM,4
9-23-16 12:00 AM,0
9-24-16 12:00 AM,1.8
9-24-16 12:00 AM,0
9-24-16 12:00 AM,4.5
9-24-16 12:00 AM,1.3
9-25-16 12:00 AM,0.4
9-25-16 12:00 AM,0
9-25-16 12:00 AM,2.7
9-25-16 12:00 AM,1.8
9-26-16 12:00 AM,2.7
9-26-16 12:00 AM,0.4
9-26-16 12:00 AM,4.5
9-26-16 12:00 AM,4
9-27-16 12:00 AM,2.2
9-27-16 12:00 AM,0
9-27-16 12:00 AM,3.1
9-27-16 12:00 AM,0
9-28-16 12:00 AM,0
9-28-16 12:00 AM,0
9-28-16 12:00 AM,0
9-29-16 12:00 AM,0
9-29-16 12:00 AM,2.2
9-29-16 12:00 AM,0.9
9-29-16 12:00 AM,0
9-30-16 12:00 AM,0
9-30-16 12:00 AM,0
9-30-16 12:00 AM,2.7
1-10-16 12:00 AM,2.7
1-10-16 12:00 AM,0.4
1-10-16 12:00 AM,0.9
1-10-16 12:00 AM,3.1
2-10-16 12:00 AM,2.7
2-10-16 12:00 AM,0.4
2-10-16 12:00 AM,4
2-10-16 12:00 AM,4.9
3-10-16 12:00 AM,0.4
3-10-16 12:00 AM,0
3-10-16 12:00 AM,4.9
4-10-16 12:00 AM,4.9
4-10-16 12:00 AM,0.4
4-10-16 12:00 AM,3.1
4-10-16 12:00 AM,3.6
5-10-16 12:00 AM,0
5-10-16 12:00 AM,0
5-10-16 12:00 AM,4.5
5-10-16 12:00 AM,4
6-10-16 12:00 AM,4.9
6-10-16 12:00 AM,0
6-10-16 12:00 AM,4
6-10-16 12:00 AM,4
7-10-16 12:00 AM,4
7-10-16 12:00 AM,0
7-10-16 12:00 AM,4.9
7-10-16 12:00 AM,4.9
8-10-16 12:00 AM,0.9
8-10-16 12:00 AM,4.5
8-10-16 12:00 AM,5.4
9-10-16 12:00 AM,4.9
9-10-16 12:00 AM,0
9-10-16 12:00 AM,5.4
9-10-16 12:00 AM,5.8
10-10-16 12:00 AM,0.9
10-10-16 12:00 AM,0
10-10-16 12:00 AM,3.1
11-10-16 12:00 AM,3.6
11-10-16 12:00 AM,0
11-10-16 12:00 AM,3.1
11-10-16 12:00 AM,4.9
12-10-16 12:00 AM,1.3
12-10-16 12:00 AM,0
12-10-16 12:00 AM,4
12-10-16 12:00 AM,4.9
10-13-16 12:00 AM,3.6
10-13-16 12:00 AM,0.9
10-13-16 12:00 AM,3.1
10-13-16 12:00 AM,3.1
10-14-16 12:00 AM,2.7
10-14-16 12:00 AM,0.9
10-14-16 12:00 AM,0
10-14-16 12:00 AM,1.3
10-15-16 12:00 AM,1.3
10-15-16 12:00 AM,0
10-15-16 12:00 AM,1.8
10-16-16 12:00 AM,2.7
10-16-16 12:00 AM,0
10-16-16 12:00 AM,3.6
10-16-16 12:00 AM,2.2
10-17-16 12:00 AM,0
10-17-16 12:00 AM,6.7
10-17-16 12:00 AM,5.8
10-18-16 12:00 AM,3.6
10-18-16 12:00 AM,0
10-18-16 12:00 AM,0
10-18-16 12:00 AM,0
10-19-16 12:00 AM,0
10-19-16 12:00 AM,0
10-19-16 12:00 AM,0
10-19-16 12:00 AM,0
10-20-16 12:00 AM,0
10-20-16 12:00 AM,0
10-20-16 12:00 AM,0
10-20-16 12:00 AM,0
10-21-16 12:00 AM,0
10-21-16 12:00 AM,0
10-21-16 12:00 AM,0
10-21-16 12:00 AM,0
10-22-16 12:00 AM,0
10-22-16 12:00 AM,0
10-22-16 12:00 AM,3.1
10-23-16 12:00 AM,0
10-23-16 12:00 AM,0.4
10-23-16 12:00 AM,4
10-23-16 12:00 AM,3.1
10-24-16 12:00 AM,0
10-24-16 12:00 AM,0
10-24-16 12:00 AM,0
10-25-16 12:00 AM,0
10-25-16 12:00 AM,1.8
10-25-16 12:00 AM,1.8
10-25-16 12:00 AM,2.2
10-26-16 12:00 AM,0
10-26-16 12:00 AM,0
10-26-16 12:00 AM,0
10-26-16 12:00 AM,0
10-27-16 12:00 AM,0
10-27-16 12:00 AM,0
10-27-16 12:00 AM,1.3
10-27-16 12:00 AM,0
10-28-16 12:00 AM,0
10-28-16 12:00 AM,0
10-28-16 12:00 AM,0
10-28-16 12:00 AM,0
10-29-16 12:00 AM,0
10-29-16 12:00 AM,0
10-29-16 12:00 AM,0
10-30-16 12:00 AM,0
10-30-16 12:00 AM,0
10-30-16 12:00 AM,1.8
10-30-16 12:00 AM,0
10-31-16 12:00 AM,0
10-31-16 12:00 AM,0
10-31-16 12:00 AM,0
1-11-16 12:00 AM,0
1-11-16 12:00 AM,1.3
1-11-16 12:00 AM,0
1-11-16 12:00 AM,0
2-11-16 12:00 AM,0
2-11-16 12:00 AM,0
2-11-16 12:00 AM,1.8
2-11-16 12:00 AM,1.3
3-11-16 12:00 AM,4.9
3-11-16 12:00 AM,1.8
3-11-16 12:00 AM,3.1
3-11-16 12:00 AM,4
4-11-16 12:00 AM,0
4-11-16 12:00 AM,2.2
4-11-16 12:00 AM,4.5
5-11-16 12:00 AM,4.5
5-11-16 12:00 AM,0.9
5-11-16 12:00 AM,3.6
5-11-16 12:00 AM,4
6-11-16 12:00 AM,0
6-11-16 12:00 AM,1.3
6-11-16 12:00 AM,4.9
7-11-16 12:00 AM,4
7-11-16 12:00 AM,0
7-11-16 12:00 AM,4.5
7-11-16 12:00 AM,3.1
8-11-16 12:00 AM,0.4
8-11-16 12:00 AM,0
8-11-16 12:00 AM,1.8
8-11-16 12:00 AM,0.9
9-11-16 12:00 AM,0
9-11-16 12:00 AM,0
9-11-16 12:00 AM,1.3
9-11-16 12:00 AM,0.4
10-11-16 12:00 AM,0.4
10-11-16 12:00 AM,0
11-11-16 12:00 AM,0
11-11-16 12:00 AM,1.8
11-11-16 12:00 AM,2.2
12-11-16 12:00 AM,0
12-11-16 12:00 AM,0
12-11-16 12:00 AM,3.6
12-11-16 12:00 AM,0
11-13-16 12:00 AM,0
11-13-16 12:00 AM,0
11-13-16 12:00 AM,0
11-13-16 12:00 AM,0
11-14-16 12:00 AM,0
11-14-16 12:00 AM,0
11-14-16 12:00 AM,0.9
11-14-16 12:00 AM,0
11-15-16 12:00 AM,0
11-15-16 12:00 AM,0
11-15-16 12:00 AM,0
11-15-16 12:00 AM,0
11-16-16 12:00 AM,0
11-16-16 12:00 AM,0
11-16-16 12:00 AM,0
11-17-16 12:00 AM,0
11-17-16 12:00 AM,0
11-17-16 12:00 AM,0
11-17-16 12:00 AM,0
11-18-16 12:00 AM,0.9
11-18-16 12:00 AM,0.9
11-18-16 12:00 AM,2.7
11-19-16 12:00 AM,1.3
11-19-16 12:00 AM,0
11-19-16 12:00 AM,0.4
11-19-16 12:00 AM,1.8
11-20-16 12:00 AM,0
11-20-16 12:00 AM,0
11-20-16 12:00 AM,0
11-20-16 12:00 AM,0
11-21-16 12:00 AM,0
11-21-16 12:00 AM,0
11-21-16 12:00 AM,0
11-21-16 12:00 AM,0
11-22-16 12:00 AM,0
11-22-16 12:00 AM,0
11-22-16 12:00 AM,0
11-22-16 12:00 AM,0
11-23-16 12:00 AM,0
11-23-16 12:00 AM,0
11-23-16 12:00 AM,0
11-24-16 12:00 AM,0
11-24-16 12:00 AM,0
11-24-16 12:00 AM,1.8
11-24-16 12:00 AM,1.3
11-25-16 12:00 AM,0
11-25-16 12:00 AM,0
11-25-16 12:00 AM,0.4
11-26-16 12:00 AM,0.9
11-26-16 12:00 AM,0
11-26-16 12:00 AM,1.8
11-26-16 12:00 AM,0
11-27-16 12:00 AM,0
11-27-16 12:00 AM,0
11-27-16 12:00 AM,0
11-27-16 12:00 AM,0
11-28-16 12:00 AM,0.4
11-28-16 12:00 AM,0
11-28-16 12:00 AM,0.4
11-28-16 12:00 AM,0
11-29-16 12:00 AM,0
11-29-16 12:00 AM,0
11-29-16 12:00 AM,0.4
11-29-16 12:00 AM,0.9
11-30-16 12:00 AM,0
11-30-16 12:00 AM,0
11-30-16 12:00 AM,0
1-12-16 12:00 AM,0
1-12-16 12:00 AM,0
12-12-16 12:00 AM,0
12-12-16 12:00 AM,1.8
12-12-16 12:00 AM,0.4
12-13-16 12:00 AM,0
12-13-16 12:00 AM,0
12-13-16 12:00 AM,0
12-13-16 12:00 AM,0
12-14-16 12:00 AM,0
12-14-16 12:00 AM,0
12-14-16 12:00 AM,0
12-15-16 12:00 AM,0
12-15-16 12:00 AM,0
12-15-16 12:00 AM,0
12-15-16 12:00 AM,0
12-16-16 12:00 AM,0
12-16-16 12:00 AM,0
12-16-16 12:00 AM,0
12-16-16 12:00 AM,0
12-17-16 12:00 AM,0
12-17-16 12:00 AM,0
12-17-16 12:00 AM,2.2
12-17-16 12:00 AM,2.2
12-18-16 12:00 AM,2.2
12-18-16 12:00 AM,0
12-18-16 12:00 AM,2.2
12-18-16 12:00 AM,0.9
12-19-16 12:00 AM,0
12-19-16 12:00 AM,0
12-19-16 12:00 AM,0
12-20-16 12:00 AM,0
12-20-16 12:00 AM,0
12-20-16 12:00 AM,0
12-20-16 12:00 AM,0
12-21-16 12:00 AM,0
12-21-16 12:00 AM,0
12-21-16 12:00 AM,0
12-21-16 12:00 AM,0
12-22-16 12:00 AM,0
12-22-16 12:00 AM,0
12-22-16 12:00 AM,0
12-22-16 12:00 AM,0
12-23-16 12:00 AM,0
12-23-16 12:00 AM,0
12-23-16 12:00 AM,0
12-23-16 12:00 AM,0
12-24-16 12:00 AM,0
12-24-16 12:00 AM,0
12-24-16 12:00 AM,0
12-25-16 12:00 AM,0
12-25-16 12:00 AM,0
12-25-16 12:00 AM,0
12-25-16 12:00 AM,0
12-26-16 12:00 AM,0
12-26-16 12:00 AM,0
12-26-16 12:00 AM,0
12-27-16 12:00 AM,0
12-27-16 12:00 AM,0
12-27-16 12:00 AM,0
12-27-16 12:00 AM,0
12-28-16 12:00 AM,0
12-28-16 12:00 AM,0
12-28-16 12:00 AM,0
12-28-16 12:00 AM,0
12-29-16 12:00 AM,0
12-29-16 12:00 AM,0
12-29-16 12:00 AM,0
12-29-16 12:00 AM,0
12-30-16 12:00 AM,0
12-30-16 12:00 AM,0
12-30-16 12:00 AM,2.2
12-30-16 12:00 AM,1.8
12-31-16 12:00 AM,0
12-31-16 12:00 AM,0
12-31-16 12:00 AM,0
1-1-17 12:00 AM,0
1-1-17 12:00 AM,0
1-1-17 12:00 AM,1.3
2-1-17 12:00 AM,0
2-1-17 12:00 AM,0
2-1-17 12:00 AM,0
2-1-17 12:00 AM,0
3-1-17 12:00 AM,0
3-1-17 12:00 AM,0
3-1-17 12:00 AM,0
4-1-17 12:00 AM,0
4-1-17 12:00 AM,0
4-1-17 12:00 AM,0
4-1-17 12:00 AM,0
5-1-17 12:00 AM,0
5-1-17 12:00 AM,0
5-1-17 12:00 AM,0.4
5-1-17 12:00 AM,0
6-1-17 12:00 AM,0
6-1-17 12:00 AM,0
6-1-17 12:00 AM,0
6-1-17 12:00 AM,0
7-1-17 12:00 AM,0
7-1-17 12:00 AM,0
7-1-17 12:00 AM,0
7-1-17 12:00 AM,0
8-1-17 12:00 AM,0
8-1-17 12:00 AM,0
8-1-17 12:00 AM,0
9-1-17 12:00 AM,0
9-1-17 12:00 AM,0
9-1-17 12:00 AM,0
9-1-17 12:00 AM,0
10-1-17 12:00 AM,0
10-1-17 12:00 AM,0
10-1-17 12:00 AM,0
11-1-17 12:00 AM,0
11-1-17 12:00 AM,0
11-1-17 12:00 AM,0
11-1-17 12:00 AM,0
12-1-17 12:00 AM,0
12-1-17 12:00 AM,0
12-1-17 12:00 AM,0
12-1-17 12:00 AM,0
1-13-17 12:00 AM,0
1-13-17 12:00 AM,0
1-13-17 12:00 AM,0
1-13-17 12:00 AM,0
1-14-17 12:00 AM,0
1-14-17 12:00 AM,0
1-14-17 12:00 AM,0
1-14-17 12:00 AM,0
1-15-17 12:00 AM,0
1-15-17 12:00 AM,0
1-15-17 12:00 AM,0
1-16-17 12:00 AM,0
1-16-17 12:00 AM,0
1-16-17 12:00 AM,0
1-16-17 12:00 AM,0
1-17-17 12:00 AM,0
1-17-17 12:00 AM,0
1-17-17 12:00 AM,0
1-18-17 12:00 AM,0
1-18-17 12:00 AM,0
1-18-17 12:00 AM,0
1-18-17 12:00 AM,0
1-19-17 12:00 AM,0
1-19-17 12:00 AM,0
1-19-17 12:00 AM,0
1-19-17 12:00 AM,0
1-20-17 12:00 AM,0
1-20-17 12:00 AM,0
1-20-17 12:00 AM,0
1-20-17 12:00 AM,0
1-21-17 12:00 AM,0
1-21-17 12:00 AM,0
1-21-17 12:00 AM,0
1-21-17 12:00 AM,0
1-22-17 12:00 AM,0
1-22-17 12:00 AM,0
1-22-17 12:00 AM,0
1-23-17 12:00 AM,0
1-23-17 12:00 AM,0
1-23-17 12:00 AM,0
1-23-17 12:00 AM,0
1-24-17 12:00 AM,0
1-24-17 12:00 AM,0
1-24-17 12:00 AM,0
1-25-17 12:00 AM,0
1-25-17 12:00 AM,0
1-25-17 12:00 AM,0
1-25-17 12:00 AM,0
1-26-17 12:00 AM,0
1-26-17 12:00 AM,0
1-26-17 12:00 AM,0
1-26-17 12:00 AM,0
1-27-17 12:00 AM,0
1-27-17 12:00 AM,0
1-27-17 12:00 AM,0
1-27-17 12:00 AM,0
1-28-17 12:00 AM,0
1-28-17 12:00 AM,0
1-28-17 12:00 AM,0
1-28-17 12:00 AM,0
1-29-17 12:00 AM,0
1-29-17 12:00 AM,0
1-29-17 12:00 AM,1.3
1-30-17 12:00 AM,2.7
1-30-17 12:00 AM,0
1-30-17 12:00 AM,0
1-30-17 12:00 AM,0
1-31-17 12:00 AM,0
1-31-17 12:00 AM,0
1-31-17 12:00 AM,0
1-31-17 12:00 AM,0
1-2-17 12:00 AM,0
1-2-17 12:00 AM,0
1-2-17 12:00 AM,3.6
1-2-17 12:00 AM,0
2-2-17 12:00 AM,0
2-2-17 12:00 AM,0
2-2-17 12:00 AM,1.3
3-2-17 12:00 AM,2.2
3-2-17 12:00 AM,0
3-2-17 12:00 AM,0.4
3-2-17 12:00 AM,0
4-2-17 12:00 AM,0
4-2-17 12:00 AM,0
4-2-17 12:00 AM,0.4
5-2-17 12:00 AM,0
5-2-17 12:00 AM,0
5-2-17 12:00 AM,0
5-2-17 12:00 AM,0
6-2-17 12:00 AM,0
6-2-17 12:00 AM,0
6-2-17 12:00 AM,0
6-2-17 12:00 AM,1.3
7-2-17 12:00 AM,0
7-2-17 12:00 AM,0.4
7-2-17 12:00 AM,0
7-2-17 12:00 AM,0
8-2-17 12:00 AM,2.2
8-2-17 12:00 AM,0
8-2-17 12:00 AM,0
8-2-17 12:00 AM,0.9
9-2-17 12:00 AM,0
9-2-17 12:00 AM,0
9-2-17 12:00 AM,0
10-2-17 12:00 AM,0
10-2-17 12:00 AM,0
10-2-17 12:00 AM,0
10-2-17 12:00 AM,0
11-2-17 12:00 AM,0
11-2-17 12:00 AM,0
11-2-17 12:00 AM,0
12-2-17 12:00 AM,2.7
12-2-17 12:00 AM,0
12-2-17 12:00 AM,0
12-2-17 12:00 AM,0
2-13-17 12:00 AM,0
2-13-17 12:00 AM,0.4
2-13-17 12:00 AM,0
2-13-17 12:00 AM,0
2-14-17 12:00 AM,0
2-14-17 12:00 AM,0
2-14-17 12:00 AM,0
2-14-17 12:00 AM,0
2-15-17 12:00 AM,0
2-15-17 12:00 AM,0
2-15-17 12:00 AM,1.3
2-15-17 12:00 AM,2.7
2-16-17 12:00 AM,3.1
2-16-17 12:00 AM,0
2-16-17 12:00 AM,1.3
2-17-17 12:00 AM,0
2-17-17 12:00 AM,0
2-17-17 12:00 AM,0.9
2-17-17 12:00 AM,0.4
2-18-17 12:00 AM,3.1
2-18-17 12:00 AM,0
2-18-17 12:00 AM,0.9
2-19-17 12:00 AM,0.4
2-19-17 12:00 AM,0
2-19-17 12:00 AM,0
2-19-17 12:00 AM,0
2-20-17 12:00 AM,0
2-20-17 12:00 AM,0
2-20-17 12:00 AM,0
2-20-17 12:00 AM,0
2-21-17 12:00 AM,0
2-21-17 12:00 AM,0
2-21-17 12:00 AM,0
2-21-17 12:00 AM,0.4
2-22-17 12:00 AM,0
2-22-17 12:00 AM,0
2-22-17 12:00 AM,0
2-22-17 12:00 AM,0
2-23-17 12:00 AM,0
2-23-17 12:00 AM,0
2-23-17 12:00 AM,0
2-24-17 12:00 AM,1.8
2-24-17 12:00 AM,0
2-24-17 12:00 AM,0
2-24-17 12:00 AM,0
2-25-17 12:00 AM,0
2-25-17 12:00 AM,0
2-25-17 12:00 AM,0
2-26-17 12:00 AM,0
2-26-17 12:00 AM,0
2-26-17 12:00 AM,0
2-26-17 12:00 AM,0
2-27-17 12:00 AM,0
2-27-17 12:00 AM,0
2-27-17 12:00 AM,0
2-27-17 12:00 AM,0
2-28-17 12:00 AM,0
2-28-17 12:00 AM,0
2-28-17 12:00 AM,0
2-28-17 12:00 AM,0
1-3-17 12:00 AM,1.3
1-3-17 12:00 AM,0
1-3-17 12:00 AM,0
1-3-17 12:00 AM,0
2-3-17 12:00 AM,0
2-3-17 12:00 AM,0
2-3-17 12:00 AM,0
2-3-17 12:00 AM,0
3-3-17 12:00 AM,0
3-3-17 12:00 AM,0
3-3-17 12:00 AM,0
4-3-17 12:00 AM,0
4-3-17 12:00 AM,0
4-3-17 12:00 AM,0
4-3-17 12:00 AM,1.8
5-3-17 12:00 AM,1.3
5-3-17 12:00 AM,0
5-3-17 12:00 AM,0
6-3-17 12:00 AM,0
6-3-17 12:00 AM,0
6-3-17 12:00 AM,0
6-3-17 12:00 AM,4
7-3-17 12:00 AM,3.1
7-3-17 12:00 AM,0
7-3-17 12:00 AM,3.1
7-3-17 12:00 AM,1.3
8-3-17 12:00 AM,2.2
8-3-17 12:00 AM,0
8-3-17 12:00 AM,0
8-3-17 12:00 AM,0
9-3-17 12:00 AM,1.3
9-3-17 12:00 AM,0
9-3-17 12:00 AM,3.1
9-3-17 12:00 AM,2.7
10-3-17 12:00 AM,2.7
10-3-17 12:00 AM,0
10-3-17 12:00 AM,3.6
11-3-17 12:00 AM,1.8
11-3-17 12:00 AM,0
11-3-17 12:00 AM,1.3
11-3-17 12:00 AM,0
12-3-17 12:00 AM,0
12-3-17 12:00 AM,0
12-3-17 12:00 AM,1.8
3-13-17 12:00 AM,1.8
3-13-17 12:00 AM,0
3-13-17 12:00 AM,0
3-13-17 12:00 AM,0
3-14-17 12:00 AM,0
3-14-17 12:00 AM,0
3-14-17 12:00 AM,2.2
3-14-17 12:00 AM,2.7
3-15-17 12:00 AM,2.2
3-15-17 12:00 AM,0
3-15-17 12:00 AM,0
3-15-17 12:00 AM,1.8
3-16-17 12:00 AM,0
3-16-17 12:00 AM,0
3-16-17 12:00 AM,0
3-16-17 12:00 AM,0
3-17-17 12:00 AM,0
3-17-17 12:00 AM,2.2
3-17-17 12:00 AM,0
3-18-17 12:00 AM,1.3
3-18-17 12:00 AM,0
3-18-17 12:00 AM,0
3-18-17 12:00 AM,0
3-19-17 12:00 AM,0
3-19-17 12:00 AM,0
3-19-17 12:00 AM,1.8
3-20-17 12:00 AM,2.2
3-20-17 12:00 AM,0
3-20-17 12:00 AM,1.3
3-20-17 12:00 AM,0
3-21-17 12:00 AM,2.2
3-21-17 12:00 AM,0.9
3-21-17 12:00 AM,0
3-21-17 12:00 AM,0
3-22-17 12:00 AM,0
3-22-17 12:00 AM,0
3-22-17 12:00 AM,0
3-22-17 12:00 AM,3.6
3-23-17 12:00 AM,0.4
3-23-17 12:00 AM,0
3-23-17 12:00 AM,3.1
3-23-17 12:00 AM,3.6
3-24-17 12:00 AM,0.9
3-24-17 12:00 AM,4.9
3-24-17 12:00 AM,0
3-25-17 12:00 AM,0
3-25-17 12:00 AM,0.9
3-25-17 12:00 AM,3.6
3-25-17 12:00 AM,4
3-26-17 12:00 AM,0
3-26-17 12:00 AM,0
3-26-17 12:00 AM,1.3
3-27-17 12:00 AM,0
3-27-17 12:00 AM,0.4
3-27-17 12:00 AM,0
3-27-17 12:00 AM,0
3-28-17 12:00 AM,0
3-28-17 12:00 AM,0
3-28-17 12:00 AM,0
3-28-17 12:00 AM,0
3-29-17 12:00 AM,1.8
3-29-17 12:00 AM,0
3-29-17 12:00 AM,0
3-29-17 12:00 AM,1.8
3-30-17 12:00 AM,1.8
3-30-17 12:00 AM,0
3-30-17 12:00 AM,3.1
3-30-17 12:00 AM,5.4
3-31-17 12:00 AM,0
3-31-17 12:00 AM,0
3-31-17 12:00 AM,0
1-4-17 12:00 AM,0
1-4-17 12:00 AM,0
1-4-17 12:00 AM,0
1-4-17 12:00 AM,2.2
2-4-17 12:00 AM,0
2-4-17 12:00 AM,0.4
2-4-17 12:00 AM,0
2-4-17 12:00 AM,0
3-4-17 12:00 AM,0
3-4-17 12:00 AM,0
3-4-17 12:00 AM,0.4
3-4-17 12:00 AM,2.2
4-4-17 12:00 AM,0
4-4-17 12:00 AM,1.3
4-4-17 12:00 AM,3.1
5-4-17 12:00 AM,1.3
5-4-17 12:00 AM,0
5-4-17 12:00 AM,4.9
5-4-17 12:00 AM,4.5
6-4-17 12:00 AM,0
6-4-17 12:00 AM,0
6-4-17 12:00 AM,0.4
7-4-17 12:00 AM,3.1
7-4-17 12:00 AM,1.8
7-4-17 12:00 AM,0
7-4-17 12:00 AM,0
8-4-17 12:00 AM,0
8-4-17 12:00 AM,0
8-4-17 12:00 AM,0
8-4-17 12:00 AM,0
9-4-17 12:00 AM,0
9-4-17 12:00 AM,0
9-4-17 12:00 AM,0
9-4-17 12:00 AM,1.8
10-4-17 12:00 AM,0
10-4-17 12:00 AM,0
10-4-17 12:00 AM,2.7
10-4-17 12:00 AM,0
11-4-17 12:00 AM,0
11-4-17 12:00 AM,0.4
11-4-17 12:00 AM,0
12-4-17 12:00 AM,0
12-4-17 12:00 AM,0
12-4-17 12:00 AM,0.9
12-4-17 12:00 AM,0
4-13-17 12:00 AM,0
4-13-17 12:00 AM,0
4-13-17 12:00 AM,0
4-14-17 12:00 AM,1.8
4-14-17 12:00 AM,0.4
4-14-17 12:00 AM,0
4-14-17 12:00 AM,1.8
4-15-17 12:00 AM,0
4-15-17 12:00 AM,0
4-15-17 12:00 AM,4
4-15-17 12:00 AM,1.3
4-16-17 12:00 AM,0
4-16-17 12:00 AM,0
4-16-17 12:00 AM,1.8
4-16-17 12:00 AM,0
4-17-17 12:00 AM,0
4-17-17 12:00 AM,0
4-17-17 12:00 AM,0
4-17-17 12:00 AM,3.1
4-18-17 12:00 AM,1.8
4-18-17 12:00 AM,0
4-19-17 12:00 AM,0
4-19-17 12:00 AM,0
4-19-17 12:00 AM,0
4-20-17 12:00 AM,0
4-20-17 12:00 AM,0
4-20-17 12:00 AM,0.9
4-21-17 12:00 AM,0
4-21-17 12:00 AM,0
4-21-17 12:00 AM,0
4-21-17 12:00 AM,0.4
4-22-17 12:00 AM,0
4-22-17 12:00 AM,0.4
4-22-17 12:00 AM,3.1
4-22-17 12:00 AM,3.6
4-23-17 12:00 AM,4.5
4-23-17 12:00 AM,0.4
4-23-17 12:00 AM,2.7
4-23-17 12:00 AM,0
4-24-17 12:00 AM,0
4-24-17 12:00 AM,1.3
4-24-17 12:00 AM,0
4-24-17 12:00 AM,0
4-25-17 12:00 AM,0
4-25-17 12:00 AM,4.9
4-25-17 12:00 AM,0
4-26-17 12:00 AM,0
4-26-17 12:00 AM,0.9
4-26-17 12:00 AM,2.7
4-26-17 12:00 AM,0
4-27-17 12:00 AM,0
4-27-17 12:00 AM,3.1
4-27-17 12:00 AM,0
4-28-17 12:00 AM,0.4
4-28-17 12:00 AM,0
4-28-17 12:00 AM,0
4-28-17 12:00 AM,0
4-29-17 12:00 AM,0
4-29-17 12:00 AM,1.8
4-29-17 12:00 AM,0
4-29-17 12:00 AM,1.8
4-30-17 12:00 AM,0.9
4-30-17 12:00 AM,0
4-30-17 12:00 AM,1.3
4-30-17 12:00 AM,1.8
1-5-17 12:00 AM,1.3
1-5-17 12:00 AM,0
1-5-17 12:00 AM,1.8
1-5-17 12:00 AM,4
2-5-17 12:00 AM,0
2-5-17 12:00 AM,0
2-5-17 12:00 AM,0
3-5-17 12:00 AM,0
3-5-17 12:00 AM,0.4
3-5-17 12:00 AM,0
3-5-17 12:00 AM,0.9
4-5-17 12:00 AM,0
4-5-17 12:00 AM,0.9
4-5-17 12:00 AM,0
4-5-17 12:00 AM,0
5-5-17 12:00 AM,0
5-5-17 12:00 AM,0
5-5-17 12:00 AM,0
5-5-17 12:00 AM,0
6-5-17 12:00 AM,1.8
6-5-17 12:00 AM,2.2
6-5-17 12:00 AM,1.3
6-5-17 12:00 AM,0
7-5-17 12:00 AM,0
7-5-17 12:00 AM,0
7-5-17 12:00 AM,0
8-5-17 12:00 AM,0.4
8-5-17 12:00 AM,0.9
8-5-17 12:00 AM,0
8-5-17 12:00 AM,0
9-5-17 12:00 AM,1.3
9-5-17 12:00 AM,0
9-5-17 12:00 AM,0
9-5-17 12:00 AM,0
10-5-17 12:00 AM,1.8
10-5-17 12:00 AM,0
10-5-17 12:00 AM,0
10-5-17 12:00 AM,0
11-5-17 12:00 AM,0
11-5-17 12:00 AM,0
11-5-17 12:00 AM,0
11-5-17 12:00 AM,1.8
